question_id,question,hop_diameter,repeat_idx,condition,qwen_response
115,"For the branch which located in the south Bohemia with biggest number of inhabitants, what is the percentage of the male clients?",1,3,baseline,"```python
import pandas as pd

def calculate_male_clients_percentage(account, card, client, disp, district):
    # Merge tables to get necessary information
    merged_df = pd.merge(account, disp, on='account_id')
    merged_df = pd.merge(merged_df, client, on='client_id')
    merged_df = pd.merge(merged_df, district, on='district_id')

    # Filter rows where district name contains 'Jihomoravsk' (south Bohemia)
    south_bohemia_mask = merged_df['A2'].str.contains('Jihomoravsk', na=False)
    filtered_df = merged_df[south_bohemia_mask]

    # Calculate total number of clients and number of male clients
    total_clients = len(filtered_df)
    male_clients = len(filtered_df[filtered_df['gender'] == 'M'])

    # Calculate the percentage of male clients
    if total_clients > 0:
        percentage_male_clients = (male_clients / total_clients) * 100
    else:
        percentage_male_clients = 0

    return percentage_male_clients
```"
115,"For the branch which located in the south Bohemia with biggest number of inhabitants, what is the percentage of the male clients?",1,4,baseline,"```python
import pandas as pd

def calculate_male_clients_percentage(account, client, district):
    # Merge account and client dataframes on account_id
    merged_data = pd.merge(account, client, how='left', left_on='account_id', right_on='client_id')
    
    # Merge result with district dataframe to get A16 column
    merged_data = pd.merge(merged_data, district, how='left', left_on='district_id', right_on='district_id')
    
    # Filter rows where A16 contains 'south Bohemia'
    filtered_data = merged_data[merged_data['A16'].str.contains('south Bohemia')]
    
    # Calculate total number of clients and number of male clients
    total_clients = len(filtered_data)
    male_clients = len(filtered_data[filtered_data['gender'] == 'M'])
    
    # Calculate percentage of male clients
    if total_clients == 0:
        return 0
    
    percentage_male_clients = (male_clients / total_clients) * 100
    
    return percentage_male_clients
```"
116,"For the client whose loan was approved first in 1993/7/5, what is the increase rate of his/her account balance from 1993/3/22 to 1998/12/27?",2,0,baseline,"```python
import pandas as pd

def calculate_increase_rate(account, client, district, disp, loan, trans):
    # Merge loan and account tables on account_id
    merged_loan_account = pd.merge(loan, account, how='left', on='account_id')
    
    # Filter for loans that were approved before 1993/7/5
    filtered_loans = merged_loan_account[merged_loan_account['date'] < '1993-07-05']
    
    # Find the client who got their loan approved first
    client_with_first_loan = filtered_loans.loc[filtered_loans.groupby('client_id')['date'].idxmin()]
    
    # Merge the client with first loan with the transaction table
    merged_client_trans = pd.merge(client_with_first_loan[['client_id', 'account_id']], trans, how='left', on='account_id')
    
    # Filter transactions between 1993/3/22 and 1998/12/27
    filtered_transactions = merged_client_trans[(merged_client_trans['date'] >= '1993-03-22') & 
                                               (merged_client_trans['date'] <= '1998-12-27')]
    
    # Calculate the total amount deposited and withdrawn
    total_deposit = filtered_transactions[filtered_transactions['type'] == 'DEP']['amount'].sum()
    total_withdrawal = filtered_transactions[filtered_transactions['type'] == 'WIT']['amount'].sum()
    
    # Calculate the net balance change
    net_balance_change = total_deposit - total_withdrawal
    
    return net_balance_change / total_deposit if total_deposit != 0 else None
```"
116,"For the client whose loan was approved first in 1993/7/5, what is the increase rate of his/her account balance from 1993/3/22 to 1998/12/27?",2,1,baseline,"```python
import pandas as pd

def compute_balance_increase_rate(account, card, client, disp, loan, order, trans):
    # Merge tables to get necessary information
    merged = account.merge(client, left_on='district_id', right_on='district_id') \
                    .merge(disp, on='account_id') \
                    .merge(loan, on='account_id') \
                    .merge(order, on='account_id') \
                    .merge(trans, on='account_id')
    
    # Filter rows where loan status is 'A' (approved) and date is '1993-07-05'
    filtered = merged[(merged['status'] == 'A') & (merged['date'] == '1993-07-05')]
    
    # Get the account_id of the client who got the loan approved first
    target_account_id = filtered.iloc[0]['account_id']
    
    # Filter transactions for the target account_id within the specified dates
    target_transactions = trans[(trans['account_id'] == target_account_id) &
                                (trans['date'].between('1993-03-22', '1998-12-27'))]
    
    # Calculate the increase rate of the account balance
    initial_balance = target_transactions[target_transactions['date'] == '1993-03-22']['balance'].iloc[0]
    final_balance = target_transactions[target_transactions['date'] == '1998-12-27']['balance'].iloc[-1]
    increase_rate = (final_balance - initial_balance) / initial_balance
    
    return increase_rate
```"
116,"For the client whose loan was approved first in 1993/7/5, what is the increase rate of his/her account balance from 1993/3/22 to 1998/12/27?",2,2,baseline,"```python
import pandas as pd

def calculate_balance_increase_rate(account, card, client, disp, loan, order, trans):
    # Merge tables to get the necessary information
    merged = pd.merge(account, loan, how='inner', left_on='account_id', right_on='account_id')
    merged = pd.merge(merged, client, how='inner', left_on='client_id', right_on='client_id')
    merged = pd.merge(merged, trans, how='inner', left_on='account_id', right_on='account_id')

    # Filter the data for the specific date and status
    filtered_data = merged[(merged['date_x'] == '1993/7/5') & (merged['status'] == 'A')]
    
    # Get the minimum account ID of the clients who got their loans approved first
    min_account_id = filtered_data['account_id'].min()
    
    # Get the account balance before and after the specified dates
    before_balance = trans.loc[trans['account_id'] == min_account_id, (trans['date'] == '1993/3/22')]['balance']
    after_balance = trans.loc[trans['account_id'] == min_account_id, (trans['date'] == '1998/12/27')]['balance']

    # Calculate the balance increase rate
    if not before_balance.empty and not after_balance.empty:
        balance_increase_rate = ((after_balance.values[0] - before_balance.values[0]) / before_balance.values[0])
    else:
        balance_increase_rate = None
    
    return balance_increase_rate
```"
116,"For the client whose loan was approved first in 1993/7/5, what is the increase rate of his/her account balance from 1993/3/22 to 1998/12/27?",2,3,baseline,"```python
import pandas as pd

def compute_increase_rate(account, card, client, disp, district, loan, order, trans):
    # Merge dataframes to get all necessary information
    merged = pd.merge(loan, client, left_on='account_id', right_on='account_id')
    merged = pd.merge(merged, disp, left_on='client_id', right_on='client_id')
    merged = pd.merge(merged, trans, left_on='account_id', right_on='account_id')
    
    # Filter for loans approved on '1993-07-05'
    approved_loans = merged[merged['date'] == '1993-07-05']
    
    # Get the minimum account balance before and after specified dates
    min_balance_before = approved_loans[(approved_loans['date'] >= '1993-03-22') & 
                                      (approved_loans['date'] < '1998-12-27')]['balance'].min()
    max_balance_after = approved_loans[(approved_loans['date'] > '1998-12-27')].groupby('client_id')['balance'].max().reset_index()
    
    # Calculate the total increase rate for each client
    increase_rates = []
    for index, row in max_balance_after.iterrows():
        client_id = row['client_id']
        max_balance = row['balance']
        start_date = '1993-03-22'
        end_date = '1998-12-27'
        
        balance_before = approved_loans[(approved_loans['client_id'] == client_id) &
                                       (approved_loans['date'] == start_date)]['balance'].values[0]
        increase_rate = ((max_balance - balance_before) / balance_before) * 100 if balance_before != 0 else float('inf')
        increase_rates.append(increase_rate)
    
    return increase_rates
```"
116,"For the client whose loan was approved first in 1993/7/5, what is the increase rate of his/her account balance from 1993/3/22 to 1998/12/27?",2,4,baseline,"```python
import pandas as pd

def calculate_balance_increase_rate(account, card, client, disp, loan, order, trans):
    # Merge tables to get necessary information
    merged = pd.merge(account, loan, on='account_id')
    merged = pd.merge(merged, client, on='client_id')
    merged = pd.merge(merged, disp, on=['account_id', 'client_id'])
    merged = pd.merge(merged, trans, on='account_id')

    # Filter loans with status 'A' (approved)
    merged = merged[merged['status'] == 'A']

    # Filter transactions within the specified dates
    start_date = '1993-03-22'
    end_date = '1998-12-27'
    merged = merged[(merged['date'] >= start_date) & (merged['date'] <= end_date)]

    # Sort by date to find the earliest approved loan
    merged.sort_values(by='date', inplace=True)

    # Calculate the increase rate of the account balance
    initial_balance = merged.loc[merged['date'] == start_date, 'balance'].values[0]
    final_balance = merged.loc[merged['date'] == end_date, 'balance'].values[-1]
    increase_rate = (final_balance - initial_balance) / initial_balance if initial_balance != 0 else None

    return increase_rate
```"
117,What is the percentage of loan amount that has been fully paid with no issue.,0,0,baseline,"```python
def calculate_paid_loan_percentage(loan):
    # Calculate the total loan amount
    total_loan_amount = loan['amount'].sum()
    
    # Filter loans where the status is 'P' (paid) and no issues occurred
    paid_loans = loan[(loan['status'] == 'P') & (loan['payments'] == loan['duration'])]
    
    # Calculate the total amount paid for these loans
    total_paid_amount = paid_loans['amount'].sum()
    
    # Calculate the percentage of loan amount that has been fully paid
    paid_percentage = (total_paid_amount / total_loan_amount) * 100
    
    return paid_percentage
```"
117,What is the percentage of loan amount that has been fully paid with no issue.,0,1,baseline,"```python
import pandas as pd

def calculate_payment_ratio(loan):
    # Calculate total payments made for each loan
    loan['total_payments'] = loan['payments'] * 100
    
    # Filter loans where status is 'Zaplaten' (Fully Paid)
    fully_paid_loans = loan[loan['status'] == 'Zaplaten']
    
    # Sum up the total payments for fully paid loans
    total_full_payment = fully_paid_loans['total_payments'].sum()
    
    # Calculate the ratio of fully paid loan amounts to total loan amount
    payment_ratio = total_full_payment / loan['amount'].sum() if loan['amount'].sum() != 0 else 0
    
    return payment_ratio
```"
117,What is the percentage of loan amount that has been fully paid with no issue.,0,2,baseline,"```python
import pandas as pd

def compute_feature(account, card, client, disp, district, loan, order, trans):
    # Merge loan and trans dataframes to get total transactions per loan
    merged = pd.merge(loan, trans, on='account_id')
    merged['total_trans'] = merged.groupby('loan_id')['amount'].transform('sum')

    # Calculate the total amount paid for each loan
    merged['paid_amount'] = merged[merged['type'] == 'PRI']['amount']
    paid_amount_per_loan = merged.groupby('loan_id')['paid_amount'].sum()

    # Calculate the percentage of loans fully paid
    fully_paid_loans = (paid_amount_per_loan == merged.groupby('loan_id')['total_trans'].first()) & \
                      (paid_amount_per_loan == merged.groupby('loan_id')['amount'].sum())
    
    fully_paid_percentage = fully_paid_loans.mean() * 100

    return fully_paid_percentage
```"
117,What is the percentage of loan amount that has been fully paid with no issue.,0,3,baseline,"```python
import pandas as pd

def calculate_full_payment_percentage(loan):
    # Filter out loans that have not been fully paid or have issues
    fully_paid_loans = loan[(loan['status'] == 'P') & (loan['payments'] == loan['duration'])]
    
    # Calculate the total amount of fully paid loans
    total_fully_paid_amount = fully_paid_loans['amount'].sum()
    
    # Calculate the total amount of all loans
    total_loan_amount = loan['amount'].sum()
    
    # Calculate the percentage of fully paid loan amount
    full_payment_percentage = (total_fully_paid_amount / total_loan_amount) * 100
    
    return full_payment_percentage
```"
117,What is the percentage of loan amount that has been fully paid with no issue.,0,4,baseline,"```python
def calculate_full_payment_percentage(loan):
    # Filter loans where status is 'Zaplateno' (Fully Paid in Czech)
    fully_paid_loans = loan[loan['status'] == 'Zaplateno']
    
    # Calculate total loan amount and sum of fully paid amounts
    total_loan_amount = loan['amount'].sum()
    fully_paid_amount = fully_paid_loans['amount'].sum()
    
    # Calculate the percentage
    full_payment_percentage = (fully_paid_amount / total_loan_amount) * 100
    
    return full_payment_percentage
```"
118,"For loan amount less than USD100,000, what is the percentage of accounts that is still running with no issue.",0,0,baseline,"```python
import pandas as pd

def calculate_loan_status_percentage(loan):
    # Filter loans with amount less than 100,000
    filtered_loans = loan[loan['amount'] < 100000]
    
    # Calculate the total number of unique accounts in these loans
    total_accounts = len(filtered_loans['account_id'].unique())
    
    # Count the number of accounts where the status is 'running'
    running_accounts = filtered_loans[filtered_loans['status'] == 'running']['account_id'].nunique()
    
    # Calculate the percentage of running accounts out of all accounts
    percentage_running = (running_accounts / total_accounts) * 100
    
    return percentage_running
```"
118,"For loan amount less than USD100,000, what is the percentage of accounts that is still running with no issue.",0,1,baseline,"```python
import pandas as pd

def compute_feature(account, loan):
    # Filter loans with amount less than 100,000
    filtered_loan = loan[loan['amount'] < 100000]
    
    # Merge account and loan dataframes to get all relevant information
    merged_df = pd.merge(filtered_loan, account, left_on='account_id', right_on='account_id')
    
    # Count total number of such loans
    total_loans = len(merged_df)
    
    # Compute number of loans where status is 'running'
    running_loans = merged_df[merged_df['status'] == 'running']['status'].count()
    
    # Calculate the percentage
    if total_loans > 0:
        percentage_running = (running_loans / total_loans) * 100
    else:
        percentage_running = 0
    
    return percentage_running
```"
118,"For loan amount less than USD100,000, what is the percentage of accounts that is still running with no issue.",0,2,baseline,"```python
import pandas as pd

def calculate_running_loans_percentage(account, loan):
    # Filter loans with amount less than 100,000
    filtered_loan = loan[loan['amount'] < 100000]
    
    # Merge account and loan data to get loan status
    merged_data = pd.merge(filtered_loan, account, left_on='account_id', right_on='account_id')
    
    # Calculate the number of running loans
    running_loans_count = len(merged_data[(merged_data['status'] == 'X') & (merged_data['frequency'] != -1)])
    
    # Calculate the total number of loans in the dataset
    total_loans_count = len(merged_data)
    
    # Calculate the percentage of running loans
    if total_loans_count > 0:
        running_loans_percentage = (running_loans_count / total_loans_count) * 100
    else:
        running_loans_percentage = 0
    
    return running_loans_percentage
```"
118,"For loan amount less than USD100,000, what is the percentage of accounts that is still running with no issue.",0,3,baseline,"```python
import pandas as pd

def calculate_running_loans_percentage(account, loan):
    # Filter loans with amount less than 100,000
    filtered_loan = loan[loan['amount'] < 100000]
    
    # Merge account and loan dataframes to get status of each loan
    merged_data = pd.merge(filtered_loan, account, on='account_id')
    
    # Calculate total number of loans with amount less than 100,000
    total_loans = len(filtered_loan)
    
    # Count number of loans that are still running (status == 'A')
    running_loans = len(merged_data[merged_data['status'] == 'A'])
    
    # Calculate percentage of running loans
    percentage_running_loans = (running_loans / total_loans) * 100 if total_loans > 0 else 0
    
    return percentage_running_loans
```"
118,"For loan amount less than USD100,000, what is the percentage of accounts that is still running with no issue.",0,4,baseline,"```python
import pandas as pd

def calculate_running_accounts_percentage(loan):
    # Filter loans with amount less than 100,000
    filtered_loan = loan[loan['amount'] < 100000]
    
    # Calculate total number of accounts in the filtered data
    total_accounts = len(filtered_loan)
    
    # Count unique accounts that have 'X' status which indicates running with no issue
    running_accounts_count = filtered_loan['status'].value_counts().get('X', 0)
    
    # Calculate the percentage of running accounts
    if total_accounts == 0:
        running_accounts_percentage = 0
    else:
        running_accounts_percentage = (running_accounts_count / total_accounts) * 100
    
    return running_accounts_percentage
```"
119,"For accounts in 1993 with statement issued after transaction, list the account ID, district name and district region.",1,0,baseline,"```python
import pandas as pd

def feature_engineering(account, card, client, disp, district, loan, order, trans):
    # Filter accounts opened in 1993
    account_1993 = account[account['date'].dt.year == 1993]

    # Merge account with district to get district information
    account_district = account_1993.merge(district, how='left', left_on='district_id', right_index=True)

    # Get transaction dates for each account
    transactions = trans.groupby('account_id')['date'].max().reset_index()

    # Merge with account to filter accounts with at least one transaction
    account_transaction = account_district.merge(transactions, how='inner', on='account_id')

    # Filter accounts where statement was issued after last transaction
    final_df = account_transaction[(account_transaction['issued'] > account_transaction['date'])][['account_id', 'A3', 'A4']]
    
    return final_df
```"
119,"For accounts in 1993 with statement issued after transaction, list the account ID, district name and district region.",1,1,baseline,"```python
import pandas as pd

def compute_feature(account, card, client, disp, district, loan, order, trans):
    # Merge account with district to get district information
    merged = pd.merge(account, district, left_on='district_id', right_index=True)

    # Filter for accounts in 1993
    merged = merged[merged['date'].dt.year == 1993]

    # Merge with transaction data
    merged = pd.merge(merged, trans, on='account_id')

    # Filter for transactions with dates after the statement issue date
    merged = merged[merged['date_x'] > merged['issued']]

    # Select relevant columns
    result = merged[['account_id', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16']]
    
    return result
```"
119,"For accounts in 1993 with statement issued after transaction, list the account ID, district name and district region.",1,2,baseline,"```python
import pandas as pd

def compute_feature(account, card, client, disp, district, loan, order, trans):
    # Filter transactions from 1993
    trans_1993 = trans[trans['date'].dt.year == 1993]
    
    # Merge transactions with clients to get district information
    merged_trans_client = pd.merge(trans_1993, client, left_on='account_id', right_on='client_id')
    
    # Merge result with districts to get district details
    merged_result = pd.merge(merged_trans_client, district, left_on='district_id', right_on='district_id')
    
    return merged_result[['account_id', 'A2', 'A3']]
```"
119,"For accounts in 1993 with statement issued after transaction, list the account ID, district name and district region.",1,3,baseline,"```python
import pandas as pd

def get_account_features(account, card, client, disp, district, loan):
    # Merge account and district on district_id to get district details
    account = account.merge(district, on='district_id')
    
    # Filter accounts from 1993
    account = account[account['date'].dt.year == 1993]
    
    # Merge account and loan on account_id to get loan details
    account = account.merge(loan, on='account_id', how='left')
    
    # Filter loans with status 'open'
    account = account[account['status'] == 'open']
    
    # Merge account and disp on account_id to get disp details
    account = account.merge(disp, on='account_id', how='left')
    
    # Merge account and client on client_id to get client details
    account = account.merge(client, on='client_id', how='left')
    
    # Get district_name and district_region from merged data
    features = account[['account_id', 'A2', 'A3']]
    
    return features.rename(columns={'A2': 'district_name', 'A3': 'district_region'})
```"
119,"For accounts in 1993 with statement issued after transaction, list the account ID, district name and district region.",1,4,baseline,"```python
import pandas as pd

def compute_feature(account, card, client, disp, district, loan, order, trans):
    # Merge account and district to get district information
    account = account.merge(district, how='left', left_on='district_id', right_index=True)
    
    # Filter accounts from 1993
    account['year'] = pd.to_datetime(account['date']).dt.year
    account = account[account['year'] == 1993]
    
    # Merge account with trans to get transactions information
    account = account.merge(trans, how='left', left_on='account_id', right_on='account_id')
    
    # Filter transactions where statement is issued after transaction
    account = account[account['operation'] == 'VYDAJ']
    
    # Select required columns
    result = account[['account_id', 'A1', 'A2']]
    
    return result
```"
120,"From Year 1995 to 2000, who are the accounts holders from 'east Bohemia'. State the account ID the frequency of statement issuance.",1,0,baseline,"```python
import pandas as pd

def calculate_feature(account, client, district):
    # Merge account and district tables on district_id column
    merged = pd.merge(account, district, how='left', left_on='district_id', right_on='district_id')
    
    # Filter rows where year is between 1995 and 2000
    filtered = merged[(merged['date'].dt.year >= 1995) & (merged['date'].dt.year <= 2000)]
    
    # Filter rows where A14 equals 'east Bohemia'
    east_bohemia = filtered[filtered['A14'] == 'east Bohemia']
    
    # Group by account_id and sum up frequencies
    result = east_bohemia.groupby('account_id')['frequency'].sum().reset_index()
    
    return result
```"
120,"From Year 1995 to 2000, who are the accounts holders from 'east Bohemia'. State the account ID the frequency of statement issuance.",1,1,baseline,"```python
import pandas as pd

def get_account_details(account, client, district):
    # Filter accounts between 1995 and 2000
    filtered_accounts = account[(account['date'].dt.year >= 1995) & (account['date'].dt.year <= 2000)]
    
    # Merge with district table to filter 'east Bohemia'
    merged_with_district = pd.merge(filtered_accounts, district, left_on='district_id', right_index=True)
    east_bohemia_accounts = merged_with_district[merged_with_district['A1'] == 'east Bohemia']
    
    # Get unique account IDs and their frequencies
    result = east_bohemia_accounts.groupby('account_id')['frequency'].sum().reset_index()
    
    return result.rename(columns={'account_id': 'Account_ID', 'frequency': 'Frequency'})
```"
120,"From Year 1995 to 2000, who are the accounts holders from 'east Bohemia'. State the account ID the frequency of statement issuance.",1,2,baseline,"```python
import pandas as pd

def calculate_features(account, district):
    # Filter accounts between 1995 and 2000
    account_filtered = account[(account['date'].dt.year >= 1995) & (account['date'].dt.year <= 2000)]
    
    # Join with district table to get region information
    account_district = account_filtered.merge(district, how='left', left_on='district_id', right_index=True)
    
    # Select only rows where region is 'east Bohemia'
    east_bohemia_accounts = account_district[account_district['A1'] == 'east Bohemia']
    
    # Group by account_id and sum up frequencies
    result = east_bohemia_accounts.groupby('account_id')['frequency'].sum().reset_index()
    
    return result
```"
120,"From Year 1995 to 2000, who are the accounts holders from 'east Bohemia'. State the account ID the frequency of statement issuance.",1,3,baseline,"```python
import pandas as pd

def compute_feature(account, district):
    # Filter accounts from 'east Bohemia'
    east_bohemia = district['A2'] == 'East Bohemia'
    filtered_accounts = account[account['district_id'].isin(district[east_bohemia]['district_id'])]

    # Convert date column to datetime and filter between 1995 and 2000
    filtered_accounts['date'] = pd.to_datetime(filtered_accounts['date'], format='%Y-%m-%d')
    year_condition = (filtered_accounts['date'].dt.year >= 1995) & (filtered_accounts['date'].dt.year <= 2000)
    filtered_accounts = filtered_accounts[year_condition]

    # Group by account_id and calculate frequency of statement issuance
    result = filtered_accounts.groupby('account_id')['frequency'].sum().reset_index()
    return result
```"
120,"From Year 1995 to 2000, who are the accounts holders from 'east Bohemia'. State the account ID the frequency of statement issuance.",1,4,baseline,"```python
import pandas as pd

def compute_feature(account, district):
    # Filter accounts from 'East Bohemia' in 1995-2000
    condition = (account['date'].dt.year >= 1995) & (account['date'].dt.year <= 2000) \
                & (district['A3'] == 'East Bohemia')
    
    merged_df = pd.merge(account[condition], district, on='district_id', how='inner')
    
    result = merged_df.groupby('account_id')['frequency'].sum().reset_index()
    return result
```"
121,List account ID and account opening date for accounts from 'Prachatice'.,1,0,baseline,"```python
import pandas as pd

def get_prachatice_accounts(account, district):
    prachatice_districts = ['Prachatice', 'Prachatice 1']
    filtered_accounts = account[account['district_id'].isin(prachatice_districts)]
    return filtered_accounts[['account_id', 'date']]
```"
121,List account ID and account opening date for accounts from 'Prachatice'.,1,1,baseline,"```python
import pandas as pd

def get_prachatice_accounts(account, district):
    prachatice_mask = district['A3'] == 'Prachatice'
    return account.loc[account['district_id'].isin(district.loc[prachatice_mask, 'district_id']), ['account_id', 'date']]
```"
121,List account ID and account opening date for accounts from 'Prachatice'.,1,2,baseline,"```python
import pandas as pd

def get_account_info(account, district):
    # Filter the district table to find the district_id corresponding to 'Prachatice'
    prachatice_district = district[district['A2'] == 'Prachatice']['district_id'].values[0]
    
    # Merge the account and district tables on district_id to filter by 'Prachatice'
    merged_df = pd.merge(account, district, on='district_id')
    
    # Filter the merged DataFrame to include only rows where the district is 'Prachatice'
    filtered_df = merged_df[merged_df['A2'] == 'Prachatice']
    
    # Select the required columns and rename them appropriately
    result_df = filtered_df[['account_id', 'date']].rename(columns={'date': 'open_date'})
    
    return result_df
```"
121,List account ID and account opening date for accounts from 'Prachatice'.,1,3,baseline,"```python
import pandas as pd

def get_prachatice_accounts(account, district):
    prachatice_districts = ['Prachatice', 'Prachatice - Prachatice']
    condition = (district['A1'].isin(prachatice_districts)) & (account['date'] == account.groupby('account_id')['date'].transform('min'))
    result = account[condition][['account_id', 'date']]
    return result
```"
121,List account ID and account opening date for accounts from 'Prachatice'.,1,4,baseline,"```python
import pandas as pd

def get_prachatice_accounts(account, district):
    prachatice_district = district[district['A3'] == 'Prachatice']
    prachatice_accounts = account[account['district_id'].isin(prachatice_district['district_id'])]
    return prachatice_accounts[['account_id', 'date']]
```"
122,State the district and region for loan ID '4990'.,2,0,baseline,"```python
import pandas as pd

def get_loan_district_region(loan_df, account_df, district_df):
    # Merge loan table with account table to get district information
    merged_df = pd.merge(loan_df, account_df, how='left', left_on='account_id', right_on='account_id')
    
    # Merge the result with district table to get district and region information
    result_df = pd.merge(merged_df, district_df, how='left', left_on='district_id', right_on='district_id')
    
    # Filter the row where loan_id is 4990
    filtered_df = result_df[result_df['loan_id'] == 4990]
    
    return filtered_df[['A2', 'A3', 'A4']]
```"
122,State the district and region for loan ID '4990'.,2,1,baseline,"```python
import pandas as pd

def get_loan_district_region(loan, account, district):
    # Merge loan with account on account_id
    merged = pd.merge(loan, account, how='left', left_on='account_id', right_on='account_id')
    
    # Merge result with district on district_id
    result = pd.merge(merged, district, how='left', left_on='district_id', right_on='district_id')
    
    # Filter row where loan_id is '4990'
    filtered_result = result[result['loan_id'] == '4990']
    
    return filtered_result[['A2', 'A3']]
```"
122,State the district and region for loan ID '4990'.,2,2,baseline,"```python
import pandas as pd

def get_district_and_region(loan_id):
    # Merge loan with account to get district_id
    merged = pd.merge(loan[loan['loan_id'] == loan_id], 
                      account, 
                      on='account_id')
    
    # Merge result with district to get district details
    merged = pd.merge(merged, 
                      district, 
                      on='district_id')
    
    # Get the district and region information
    district_info = merged[['A2', 'A3']]
    
    return district_info
```"
122,State the district and region for loan ID '4990'.,2,3,baseline,"```python
import pandas as pd

def compute_feature(account, card, client, disp, district, loan, order, trans):
    # Merge loan with account to get district_id
    merged = loan.merge(account, how='left', left_on='account_id', right_on='account_id')
    
    # Merge merged result with district to get district information
    merged = merged.merge(district, how='left', left_on='district_id', right_on='district_id')
    
    # Select only relevant columns and rename them
    result = merged[['A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16']]
    
    # Filter by loan_id
    result = result[result['loan_id'] == 4990]
    
    return result
```"
122,State the district and region for loan ID '4990'.,2,4,baseline,"```python
import pandas as pd

def get_loan_district_region(loan_id):
    # Join loan and account tables on account_id
    joined = loan.merge(account, how='left', left_on='account_id', right_on='account_id')
    
    # Get the district_id from the joined table
    district_id = joined.loc[joined['loan_id'] == loan_id, 'district_id'].values[0]
    
    # Get the district and region information from the district table
    district_info = district.loc[district['district_id'] == district_id, ['A2', 'A3']]
    
    return district_info.values.flatten().tolist()
```"
123,"Provide the account ID, district and region for loan amount greater than USD300,000.",2,0,baseline,"```python
import pandas as pd

def compute_feature(account, card, client, disp, district, loan, order, trans):
    # Merge tables to get the required information
    merged = pd.merge(loan, account, on='account_id')
    merged = pd.merge(merged, district, left_on='district_id', right_on='district_id')
    
    # Filter rows where loan amount is greater than 300000
    filtered = merged[merged['amount'] > 300000]
    
    # Select the required columns
    result = filtered[['account_id', 'A13', 'A14']]
    
    return result
```"
123,"Provide the account ID, district and region for loan amount greater than USD300,000.",2,1,baseline,"```python
import pandas as pd

def compute_feature(account, card, client, disp, district, loan, order, trans):
    # Merging loan and account dataframes to get account details
    merged_loan_account = pd.merge(loan, account, on='account_id')
    
    # Filtering loans with amount greater than 300,000
    filtered_loans = merged_loan_account[merged_loan_account['amount'] > 300000]
    
    # Joining with district dataframe to get district information
    result_df = pd.merge(filtered_loans, district, left_on='district_id', right_index=True)
    
    # Selecting required columns
    final_result = result_df[['account_id', 'A1', 'A2', 'A3']]
    
    return final_result
```"
123,"Provide the account ID, district and region for loan amount greater than USD300,000.",2,2,baseline,"```python
import pandas as pd

def get_loan_info(account, client, district, loan):
    merged_df = pd.merge(account, loan, how='inner', on='account_id')
    filtered_df = merged_df[merged_df['amount'] > 300000]
    result = pd.merge(filtered_df[['account_id']], client[['client_id', 'district_id']], how='inner', left_on='account_id', right_on='client_id')
    final_result = pd.merge(result, district[['district_id', 'A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16']], how='left', on='district_id')
    return final_result[['account_id', 'A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16']]
```"
123,"Provide the account ID, district and region for loan amount greater than USD300,000.",2,3,baseline,"```python
import pandas as pd

def get_loan_info(account, district, loan):
    # Merge account and district tables to get district information for each account
    merged = pd.merge(account, district, how='left', left_on='district_id', right_index=True)
    
    # Merge the result with the loan table to get loan information
    merged = pd.merge(merged, loan, how='left', left_on='account_id', right_on='account_id')
    
    # Filter rows where loan amount is greater than 300,000
    filtered = merged[merged['amount'] > 300000]
    
    # Select the required columns
    result = filtered[['account_id', 'A1', 'A2']]
    
    return result
```"
123,"Provide the account ID, district and region for loan amount greater than USD300,000.",2,4,baseline,"```python
import pandas as pd

def compute_feature(account, client, district, loan):
    # Merge loan and client dataframes to get district information for each loan
    loan_client = pd.merge(loan, client, left_on='account_id', right_on='account_id')
    
    # Merge result with district dataframe to get region information
    loan_client_district = pd.merge(loan_client, district, left_on='district_id', right_on='district_id')
    
    # Filter rows where loan amount is greater than 300,000
    filtered_df = loan_client_district[loan_client_district['amount'] > 300000]
    
    # Select required columns
    result = filtered_df[['account_id', 'A3', 'A4']]
    
    return result
```"
