file,phase,condition,model,question_id,repeat_idx,hop_diameter,gold_has_disp,step1_status,n_merge,exec_ok,err,value_match,label_exec,label_static,why
qwen_before_uniform,before,uniform,qwen,92,0,1,False,ok,0,False,exec_error: KeyError: 'Column not found: A2',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,92,1,1,False,ok,1,False,exec_error: KeyError: 'A1',,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,92,2,1,False,ok,0,False,exec_error: KeyError: 'Column not found: salary',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,92,3,1,False,ok,1,False,exec_error: KeyError: 'Column not found: A1',,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,92,4,1,False,ok,0,False,exec_error: KeyError: 'Column not found: salary',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,93,0,1,False,ok,1,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,93,1,1,False,ok,1,False,exec_error: TypeError: '>' not supported between instances of 'ellipsis' and 'int',,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,93,2,1,False,ok,0,False,exec_error: KeyError: 'A1',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,93,3,1,False,ok,0,False,exec_error: KeyError: 'salary',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,93,4,1,False,ok,1,False,exec_error: KeyError: 'A1',,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,94,0,3,True,ok,1,False,exec_error: KeyError: 'Column not found: A1',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,94,1,3,True,ok,1,False,exec_error: KeyError: 'Column not found: A1',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,94,2,3,True,ok,1,False,"exec_error: TypeError: can only concatenate str (not ""int"") to str",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,94,3,3,True,ok,1,False,exec_error: KeyError: 'A1',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,94,4,3,True,ok,1,False,exec_error: KeyError: 'A1',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,95,0,3,True,ok,1,False,exec_error: KeyError: 'Column not found: salary',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,95,1,3,True,ok,1,False,exec_error: TypeError: dtype 'str' does not support operation 'mean',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,95,2,3,True,ok,1,False,"exec_error: KeyError: ""Label(s) ['salary'] do not exist""",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,95,3,3,True,ok,1,False,"exec_error: KeyError: ""Label(s) ['salary'] do not exist""",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,95,4,3,True,ok,1,False,exec_error: TypeError: dtype 'str' does not support operation 'mean',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,96,0,1,True,ok,1,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,96,1,1,True,ok,1,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,96,2,1,True,ok,1,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,96,3,1,True,ok,1,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,96,4,1,True,ok,1,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,97,0,1,True,ok,1,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,97,1,1,True,ok,1,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,97,2,1,True,ok,1,False,exec_error: TypeError: '>' not supported between instances of 'str' and 'int',,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,97,3,1,True,ok,0,False,exec_error: KeyError: 'date',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,97,4,1,True,ok,1,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,98,0,1,False,ok,1,False,"exec_error: AttributeError: Can only use .str accessor with string values, not datetime64",,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,98,1,1,False,ok,0,False,"exec_error: KeyError: 'None of [RangeIndex(start=8268, stop=8269, step=1)] are in the [index]'",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,98,2,1,False,ok,1,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,98,3,1,False,ok,1,False,"exec_error: AttributeError: Can only use .str accessor with string values, not datetime64",,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,98,4,1,False,ok,1,False,"exec_error: KeyError: ""['district_id', 'frequency'] not in index""",,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,99,0,1,False,ok,1,False,exec_error: KeyError: 'date',,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,99,1,1,False,ok,1,False,exec_error: KeyError: 'date',,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,99,2,1,False,ok,1,False,"exec_error: TypeError: Addition/subtraction of integers and integer-arrays with DatetimeArray is no longer supported.  Instead of adding/subtracting `n`, use `n * obj.freq`",,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,99,3,1,False,ok,1,False,exec_error: KeyError: 'date',,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,99,4,1,False,ok,1,False,exec_error: KeyError: 'date',,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,100,0,1,False,ok,0,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,100,1,1,False,ok,0,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,100,2,1,False,ok,0,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,100,3,1,False,ok,0,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,100,4,1,False,ok,0,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,101,0,0,False,ok,0,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,101,1,0,False,ok,0,False,"exec_error: AttributeError: Can only use .str accessor with string values, not datetime64",,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,101,2,0,False,ok,0,False,"exec_error: AttributeError: Can only use .str accessor with string values, not datetime64",,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,101,3,0,False,ok,0,False,"exec_error: AttributeError: Can only use .str accessor with string values, not datetime64",,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,101,4,0,False,ok,0,False,"exec_error: AttributeError: Can only use .str accessor with string values, not datetime64",,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,102,0,1,False,ok,0,True,,True,AA,AA,success
qwen_before_uniform,before,uniform,qwen,102,1,1,False,ok,1,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,102,2,1,False,ok,0,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,102,3,1,False,ok,0,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,102,4,1,False,ok,1,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,103,0,2,True,ok,0,False,"exec_error: ValueError: to assemble mappings requires at least that [year, month, day] be specified: [day,month,year] is missing",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,103,1,2,True,ok,0,False,exec_error: KeyError: 'issue_date',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,103,2,2,True,ok,0,False,exec_error: KeyError: 'issue_date',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,103,3,2,True,ok,0,False,exec_error: TypeError: unhashable type: 'DataFrame',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,103,4,2,True,ok,0,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,104,0,1,False,ok,0,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,104,1,1,False,ok,1,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,104,2,1,False,ok,0,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,104,3,1,False,ok,0,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,104,4,1,False,ok,0,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,105,0,1,False,ok,0,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,105,1,1,False,ok,0,False,exec_error: TypeError: Cannot perform 'and_' with a dtyped [float64] array and scalar of type [bool],,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,105,2,1,False,ok,0,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,105,3,1,False,ok,1,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,105,4,1,False,ok,0,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,106,0,3,True,ok,2,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,106,1,3,True,ok,1,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,106,2,3,True,ok,1,False,exec_error: KeyError: 'disp_id',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,106,3,3,True,ok,1,False,exec_error: KeyError: 'Column not found: amount',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,106,4,3,True,ok,1,False,exec_error: KeyError: 'amount',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,107,0,1,False,ok,1,False,exec_error: KeyError: 'Column not found: A1',,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,107,1,1,False,ok,0,False,exec_error: KeyError: 'A1',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,107,2,1,False,ok,1,False,exec_error: KeyError: 'Column not found: A1',,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,107,3,1,False,ok,1,False,exec_error: KeyError: 'Column not found: A1',,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,107,4,1,False,ok,0,False,exec_error: KeyError: 'Column not found: A1',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,108,0,2,False,ok,0,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,108,1,2,False,ok,1,False,exec_error: UnboundLocalError: cannot access local variable 'filtered_df' where it is not associated with a value,,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,108,2,2,False,ok,1,False,exec_error: KeyError: 'date',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,108,3,2,False,ok,1,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,108,4,2,False,ok,1,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,109,0,1,False,ok,0,False,exec_error: KeyError: 'district_id',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,109,1,1,False,ok,0,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,109,2,1,False,ok,0,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,109,3,1,False,ok,0,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,109,4,1,False,ok,0,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,110,0,2,True,ok,0,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,110,1,2,True,ok,1,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,110,2,2,True,ok,0,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,110,3,2,True,ok,0,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,110,4,2,True,ok,0,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,111,0,1,False,ok,0,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,111,1,1,False,ok,0,True,,True,AA,AA,success
qwen_before_uniform,before,uniform,qwen,111,2,1,False,ok,0,False,exec_error: KeyError: 'A2',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,111,3,1,False,ok,0,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,111,4,1,False,ok,0,True,,True,AA,AA,success
qwen_before_uniform,before,uniform,qwen,112,0,1,False,ok,0,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,112,1,1,False,ok,0,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,112,2,1,False,ok,0,False,exec_error: IndexError: index 0 is out of bounds for axis 0 with size 0,,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,112,3,1,False,ok,0,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,112,4,1,False,ok,0,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,113,0,3,True,ok,0,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,113,1,3,True,ok,0,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,113,2,3,True,ok,0,False,exec_error: IndexError: index 0 is out of bounds for axis 0 with size 0,,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,113,3,3,True,ok,0,False,exec_error: IndexError: index 0 is out of bounds for axis 0 with size 0,,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,113,4,3,True,ok,1,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,114,0,1,False,ok,0,False,exec_error: IndexError: index 0 is out of bounds for axis 0 with size 0,,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,114,1,1,False,ok,0,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,114,2,1,False,ok,0,False,exec_error: KeyError: 'A1',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,114,3,1,False,ok,0,False,exec_error: IndexError: single positional indexer is out-of-bounds,,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,114,4,1,False,ok,0,False,exec_error: KeyError: 'A1',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,115,0,1,False,ok,1,False,"exec_error: TypeError: can only concatenate str (not ""numpy.int64"") to str",,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,115,1,1,False,ok,0,False,exec_error: KeyError: 'A13',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,115,2,1,False,ok,1,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,115,3,1,False,ok,0,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,115,4,1,False,ok,1,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,116,0,2,False,ok,0,False,exec_error: KeyError: 'balance',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,116,1,2,False,ok,0,False,exec_error: TypeError: unsupported operand type(s) for -: 'str' and 'str',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,116,2,2,False,ok,1,False,exec_error: KeyError: 'date',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,116,3,2,False,ok,0,False,exec_error: KeyError: 'balance',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,116,4,2,False,ok,0,False,exec_error: KeyError: 'balance',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,117,0,0,False,ok,0,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,117,1,0,False,ok,0,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,117,2,0,False,ok,0,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,117,3,0,False,ok,0,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,117,4,0,False,ok,0,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,118,0,0,False,ok,1,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,118,1,0,False,ok,0,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,118,2,0,False,ok,1,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,118,3,0,False,ok,1,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,118,4,0,False,ok,0,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,119,0,1,False,ok,1,False,exec_error: TypeError: '>' not supported between instances of 'str' and 'int',,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,119,1,1,False,ok,1,False,"exec_error: AttributeError: Can only use .str accessor with string values, not datetime64",,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,119,2,1,False,ok,1,False,"exec_error: AttributeError: Can only use .str accessor with string values, not datetime64",,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,119,3,1,False,ok,1,False,exec_error: KeyError: 'date_x',,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,119,4,1,False,ok,1,False,exec_error: AttributeError: 'ellipsis' object has no attribute 'cursor',,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,120,0,1,False,ok,0,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,120,1,1,False,ok,1,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,120,2,1,False,ok,0,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,120,3,1,False,ok,0,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,120,4,1,False,ok,0,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,121,0,1,False,ok,0,False,exec_error: KeyError: 'A1',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,121,1,1,False,ok,0,True,,True,AA,AA,success
qwen_before_uniform,before,uniform,qwen,121,2,1,False,ok,1,True,,True,SA,SA,success
qwen_before_uniform,before,uniform,qwen,121,3,1,False,ok,0,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,121,4,1,False,ok,1,True,,True,SA,SA,success
qwen_before_uniform,before,uniform,qwen,122,0,2,False,ok,1,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,122,1,2,False,ok,0,False,exec_error: KeyError: 'loan_id',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,122,2,2,False,ok,0,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,122,3,2,False,ok,0,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,122,4,2,False,ok,0,False,exec_error: KeyError: 'loan_id',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,123,0,2,False,ok,0,False,exec_error: KeyError: 'loan_amount',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,123,1,2,False,ok,1,False,exec_error: KeyError: 'loan_amount',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,123,2,2,False,ok,1,False,exec_error: KeyError: 'loan_amount',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,123,3,2,False,ok,1,False,exec_error: KeyError: 'district_id',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,123,4,2,False,ok,1,False,exec_error: KeyError: 'loan_amount',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,124,0,2,False,ok,1,False,exec_error: TypeError: dtype 'str' does not support operation 'mean',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,124,1,2,False,ok,1,False,exec_error: TypeError: dtype 'str' does not support operation 'mean',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,124,2,2,False,ok,1,False,exec_error: TypeError: dtype 'str' does not support operation 'mean',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,124,3,2,False,ok,1,False,exec_error: TypeError: dtype 'str' does not support operation 'mean',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,124,4,2,False,ok,1,False,"exec_error: ValueError: Length mismatch: Expected axis has 11 elements, new values have 2 elements",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,125,0,2,False,ok,1,False,exec_error: NameError: name 'unemployment_rates' is not defined,,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,125,1,2,False,ok,1,False,exec_error: NameError: name 'unemployment_rates' is not defined,,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,125,2,2,False,ok,1,False,exec_error: KeyError: 'date',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,125,3,2,False,ok,1,False,exec_error: KeyError: 'date',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,125,4,2,False,ok,1,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,126,0,1,False,ok,1,False,"exec_error: AttributeError: Can only use .str accessor with string values, not datetime64",,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,126,1,1,False,ok,1,False,"exec_error: AttributeError: Can only use .str accessor with string values, not datetime64",,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,126,2,1,False,ok,1,True,,True,SA,SA,success
qwen_before_uniform,before,uniform,qwen,126,3,1,False,ok,1,False,"exec_error: AttributeError: Can only use .str accessor with string values, not datetime64",,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,126,4,1,False,ok,0,False,"exec_error: AttributeError: Can only use .str accessor with string values, not datetime64",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,127,0,0,False,ok,0,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,127,1,0,False,ok,0,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,127,2,0,False,ok,0,False,"exec_error: ValueError: Invalid frequency: M. Failed to parse with error message: ValueError(""'M' is no longer supported for offsets. Please use 'ME' instead."")",,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,127,3,0,False,ok,0,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,127,4,0,False,ok,1,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,128,0,1,False,ok,1,False,"exec_error: TypeError: cannot do positional indexing on RangeIndex with these indexers [      account_id  district_id         frequency       date
0              1          ",,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,128,1,1,False,ok,1,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,128,2,1,False,ok,1,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,128,3,1,False,ok,1,False,"exec_error: TypeError: cannot do positional indexing on RangeIndex with these indexers [      account_id  district_id         frequency       date
0              1          ",,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,128,4,1,False,ok,1,False,"exec_error: TypeError: cannot do positional indexing on Index with these indexers [      account_id  district_id         frequency       date
0              1           18  ",,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,129,0,2,False,ok,1,False,exec_error: TypeError: Cannot use method 'nlargest' with dtype str,,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,129,1,2,False,ok,1,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,129,2,2,False,ok,1,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,129,3,2,False,ok,1,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,129,4,2,False,ok,1,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,130,0,2,True,ok,0,False,exec_error: NameError: name 'clients' is not defined,,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,130,1,2,True,ok,0,False,exec_error: KeyError: 'credit_card_ownership',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,130,2,2,True,ok,0,False,exec_error: NameError: name 'clients' is not defined,,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,130,3,2,True,ok,0,False,exec_error: NameError: name 'clients' is not defined,,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,130,4,2,True,ok,0,False,exec_error: KeyError: 'credit_card_status',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,131,0,2,False,ok,1,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,131,1,2,False,ok,1,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,131,2,2,False,ok,1,True,,False,AA,AA,semantic
qwen_before_uniform,before,uniform,qwen,131,3,2,False,ok,1,False,"exec_error: KeyError: ""['A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16'] not in index""",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,131,4,2,False,ok,1,False,"exec_error: KeyError: ""['A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16'] not in index""",,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,132,0,3,True,ok,1,False,exec_error: TypeError: dtype 'str' does not support operation 'mean',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,132,1,3,True,ok,1,False,exec_error: KeyError: 'Column not found: amount',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,132,2,3,True,ok,1,False,exec_error: TypeError: dtype 'str' does not support operation 'mean',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,132,3,3,True,ok,1,False,exec_error: TypeError: dtype 'str' does not support operation 'mean',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,132,4,3,True,ok,1,False,exec_error: KeyError: 'Column not found: amount',,FA,AA,exec_error
qwen_before_uniform,before,uniform,qwen,133,0,0,False,ok,1,False,exec_error: TypeError: dtype 'str' does not support operation 'mean',,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,133,1,0,False,ok,0,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,133,2,0,False,ok,1,True,,False,FA,FA,semantic
qwen_before_uniform,before,uniform,qwen,133,3,0,False,ok,1,False,exec_error: TypeError: dtype 'str' does not support operation 'mean',,FA,FA,exec_error
qwen_before_uniform,before,uniform,qwen,133,4,0,False,ok,1,False,"exec_error: AttributeError: Can only use .str accessor with string values, not datetime64",,FA,FA,exec_error
