question_id,question,hop_diameter,repeat_idx,condition,qwen_response
107,What is the gender of the oldest client who opened his/her account in the highest average salary branch?,1,4,adaptive,"```python
import pandas as pd

def get_gender_of_oldest_client(df_client, df_district):
    # Merge client and district dataframes to access district information
    merged_df = pd.merge(df_client, df_district, on='district_id')
    
    # Calculate the age of each client
    merged_df['age'] = (pd.to_datetime('today') - pd.to_datetime(merged_df['birth_date'], errors='coerce')).dt.days // 365
    
    # Group by district and calculate the average salary
    avg_salary_by_district = merged_df.groupby('A2')['salary'].mean().reset_index()
    
    # Merge the original dataframe with the average salary by district
    merged_df = pd.merge(merged_df, avg_salary_by_district, left_on='A2', right_on='A2')
    
    # Sort by average salary in descending order and then by age in descending order
    sorted_df = merged_df.sort_values(by=['salary_x', 'age'], ascending=[False, False])
    
    # Get the gender of the oldest client from the highest average salary branch
    result = sorted_df.iloc[0]['gender']
    
    return result
```"
108,"For the client who applied the biggest loan, what was his/her first amount of transaction after opened the account?",2,0,adaptive,"```python
import pandas as pd

def compute_feature(loan, account, trans, disp):
    # Merge data to find the client with the biggest loan
    merged_data = pd.merge(loan, disp, on='account_id', how='left')
    max_loan_client = merged_data.loc[merged_data.groupby('client_id')['amount'].idxmax()]

    # Filter transactions of the client with the biggest loan and sort them by date
    client_trans = pd.merge(max_loan_client[['client_id', 'account_id']], trans, on='account_id', how='inner')
    client_trans_sorted = client_trans.sort_values(by='date')

    # Find the first transaction amount after opening the account
    first_transaction_amount = client_trans_sorted.iloc[0]['amount']

    return first_transaction_amount
```"
108,"For the client who applied the biggest loan, what was his/her first amount of transaction after opened the account?",2,1,adaptive,"```python
import pandas as pd

def compute_feature(loan, account, trans):
    # Merge loan and account dataframes to get district_id for each loan
    merged_loan_account = pd.merge(loan, account, how='left', left_on='account_id', right_on='account_id')
    
    # Sort the merged dataframe by date to find the first transaction after opening the account
    sorted_merged_df = merged_loan_account.sort_values(by=['date_x', 'date_y'])
    
    # Get the first transaction amount after opening the account for each client
    first_transaction_amounts = sorted_merged_df.groupby('client_id').head(1)['amount'].reset_index(drop=True)
    
    return first_transaction_amounts
```"
108,"For the client who applied the biggest loan, what was his/her first amount of transaction after opened the account?",2,2,adaptive,"```python
import pandas as pd

def compute_feature(loan, account, trans, disp):
    # Merge loan and account dataframes on account_id
    merged = pd.merge(loan, account, on='account_id')
    
    # Find the client with the biggest loan
    max_loan_client = merged['amount'].idxmax()
    
    # Filter transactions for this client and sort them by date
    client_transactions = trans[trans['account_id'] == merged.loc[max_loan_client, 'account_id']]
    sorted_transactions = client_transactions.sort_values(by='date')
    
    # Get the first transaction amount after opening the account
    if not sorted_transactions.empty:
        first_transaction_amount = sorted_transactions.iloc[0]['amount']
    else:
        first_transaction_amount = None
    
    return first_transaction_amount
```"
108,"For the client who applied the biggest loan, what was his/her first amount of transaction after opened the account?",2,3,adaptive,"```python
import pandas as pd

def compute_feature(loan, account, trans, disp):
    # Merge loan and account to get the district_id for each loan application
    merged_loan_account = pd.merge(loan, account, how='left', left_on='account_id', right_on='account_id')
    
    # Find the client with the biggest loan
    max_loan_client = merged_loan_account['amount'].idxmax()
    max_loan_district = merged_loan_account.loc[max_loan_client, 'district_id']
    
    # Filter transactions for the district with the biggest loan
    filtered_trans = trans[trans['date'] > account.loc[account['district_id'] == max_loan_district, 'date'].min()]
    
    # Sort transactions by date and select the first one
    first_transaction = filtered_trans.sort_values(by='date').iloc[0]
    
    return first_transaction['balance']
```"
108,"For the client who applied the biggest loan, what was his/her first amount of transaction after opened the account?",2,4,adaptive,"```python
import pandas as pd

def feature_engineering(df_loan, df_account, df_trans):
    # Merge loan and account tables to get account details for each loan
    merged = pd.merge(df_loan, df_account, left_on='account_id', right_on='account_id')
    
    # Sort by date to ensure we find the earliest transaction
    merged_sorted = merged.sort_values(by=['date_x', 'date_y'])
    
    # Drop duplicate loans to avoid counting the same loan multiple times
    merged_unique = merged_sorted.drop_duplicates(subset='loan_id', keep='first')
    
    # Get the earliest transaction for each loan
    min_transactions = merged_unique.groupby('loan_id').agg({'date_y': 'min'}).reset_index()
    
    # Merge back to original data to get full transaction info
    final_merged = pd.merge(min_transactions, df_trans, left_on='date_y', right_on='date')
    
    # Filter out transactions before opening the account (this shouldn't happen though)
    final_merged = final_merged[final_merged['date_x'] >= final_merged['date_y']]
    
    return final_merged[['amount']]
```"
109,How many clients opened their accounts in Jesenik branch were women?,1,0,adaptive,"```python
import pandas as pd

def compute_feature(client, district):
    # Merge client and district dataframes on district_id
    merged_df = pd.merge(client, district, on='district_id')
    
    # Filter for female clients who opened accounts in Jesenik branch
    jesenik_clients = merged_df[(merged_df['gender'] == 'female') & (merged_df['A1'] == 'Jesenik')]
    
    # Return the count of such clients
    return len(jesenik_clients)
```"
109,How many clients opened their accounts in Jesenik branch were women?,1,1,adaptive,"```python
import pandas as pd

def compute_feature(client, district):
    # Merge client and district tables on district_id
    merged = pd.merge(client, district, on='district_id')
    
    # Filter for female clients who opened accounts in Jesenik branch
    jesenik_branch_code = 'Jesenik'
    filtered = merged[(merged['gender'] == 'female') & (merged['A1'] == jesenik_branch_code)]
    
    # Count the number of such clients
    result = len(filtered)
    
    return result
```"
109,How many clients opened their accounts in Jesenik branch were women?,1,2,adaptive,"```python
import pandas as pd

def compute_feature(client, district):
    # Merge the two tables based on district_id
    merged_df = pd.merge(client, district, on='district_id')
    
    # Filter the rows where gender is 'female' and A2 (name of the district) is 'Jesenik'
    filtered_df = merged_df[(merged_df['gender'] == 'female') & (merged_df['A2'] == 'Jesenik')]
    
    # Count the number of such clients
    result = len(filtered_df)
    
    return result
```"
109,How many clients opened their accounts in Jesenik branch were women?,1,3,adaptive,"```python
import pandas as pd

def compute_feature(client, district):
    # Merge client and district tables on district_id
    merged = pd.merge(client, district, on='district_id')
    
    # Filter rows where gender is 'Female' and A1 equals 'Jesenik'
    filtered = merged[(merged['gender'] == 'Female') & (merged['A1'] == 'Jesenik')]
    
    # Count the number of unique client IDs
    result = len(filtered['client_id'].unique())
    
    return result
```"
109,How many clients opened their accounts in Jesenik branch were women?,1,4,adaptive,"```python
import pandas as pd

def compute_feature(client, district):
    # Merge client and district tables on district_id
    merged_df = pd.merge(client, district, on='district_id')
    
    # Filter rows where gender is 'female' and A1 column of district table is 'Jesenik'
    filtered_df = merged_df[(merged_df['gender'] == 'female') & (merged_df['A1'] == 'Jesenik')]
    
    # Count the number of unique client_ids
    result = len(filtered_df['client_id'].unique())
    
    return result
```"
110,What is the disposition id of the client who made 5100 USD transaction in 1998/9/2?,2,0,adaptive,"```python
import pandas as pd

def find_disp_id(trans, disp):
    # Filter transactions to only include those from 1998/9/2 and 5100 USD amount
    filtered_trans = trans[(trans['date'] == '1998-09-02') & (trans['amount'] == 5100)]
    
    # Merge with disp table to get the disposition ids
    result = pd.merge(filtered_trans, disp, left_on='account_id', right_on='account_id')
    
    return result[['disp_id']]
```"
110,What is the disposition id of the client who made 5100 USD transaction in 1998/9/2?,2,1,adaptive,"```python
import pandas as pd

def find_disp_id_for_transaction(trans, disp):
    # Filter transactions to only include those from 1998/9/2 and amount 5100
    filtered_trans = trans[(trans['date'] == '1998-09-02') & (trans['amount'] == 5100)]
    
    # Merge with disp table to get the corresponding disp_id
    result = pd.merge(filtered_trans, disp, how='left', left_on='account_id', right_on='account_id')
    
    # Select the first disp_id if there are multiple matches
    return result['disp_id'].iloc[0]
```"
110,What is the disposition id of the client who made 5100 USD transaction in 1998/9/2?,2,2,adaptive,"```python
import pandas as pd

def find_disp_id_for_transaction(trans_df, card_df, disp_df):
    # Merge trans and card dataframes to get card details related to transactions
    merged_trans_card = pd.merge(trans_df, card_df, how='left', left_on='account', right_on='card_id')
    
    # Filter transactions based on the specified conditions (amount and date)
    filtered_transactions = merged_trans_card[(merged_trans_card['operation'] == 'VÝBER') & 
                                           (merged_trans_card['date'] == '1998-09-02') & 
                                           (merged_trans_card['amount'] == 5100)]
    
    # Merge the filtered transactions with the disp dataframe to get the required information
    final_result = pd.merge(filtered_transactions, disp_df, how='left', left_on='disp_id', right_on='disp_id')
    
    # Return the disposition ids
    return final_result[['disp_id']]
```"
110,What is the disposition id of the client who made 5100 USD transaction in 1998/9/2?,2,3,adaptive,"```python
import pandas as pd

def get_disp_id(client_data):
    # Merge the dataframes based on the join keys
    merged = pd.merge(client_data['trans'], client_data['account'], left_on='account_id', right_on='account_id')
    merged = pd.merge(merged, client_data['disp'], left_on='disp_id', right_on='disp_id')

    # Filter rows where the transaction amount is 5100 and the date is '1998-09-02'
    filtered = merged[(merged['amount'] == 5100) & (merged['date'].dt.strftime('%Y-%m-%d') == '1998-09-02')]

    # Return the disposition id of the first row in the filtered dataframe
    return filtered.iloc[0]['disp_id']
```"
110,What is the disposition id of the client who made 5100 USD transaction in 1998/9/2?,2,4,adaptive,"```python
import pandas as pd

def find_disp_id(trans_df):
    # Filter transactions made in 1998/9/2 and amount equals to 5100 USD
    filtered_trans = trans_df[(trans_df['date'] == '1998-09-02') & (trans_df['amount'] == 5100)]
    
    # Join with disp table to get disp_id
    result = pd.merge(filtered_trans, disp, how='left', left_on='account_id', right_on='account_id')
    
    return result['disp_id'].unique()[0]
```"
111,How many accounts were opened in Litomerice in 1996?,1,0,adaptive,"```python
import pandas as pd

def compute_feature(district, account):
    litomerice_accounts = account.merge(
        district,
        how=""left"",
        left_on=""district_id"",
        right_on=""district_id""
    )
    
    litomerice_accounts[""date""] = pd.to_datetime(litomerice_accounts[""date""])
    litomerice_accounts = litomerice_accounts[litomerice_accounts[""A2""] == ""Litomerice""]
    litomerice_accounts = litomerice_accounts[litomerice_accounts[""date""].dt.year == 1996]
    
    return litomerice_accounts.shape[0]
```"
111,How many accounts were opened in Litomerice in 1996?,1,1,adaptive,"```python
import pandas as pd

def compute_litomerice_accounts_1996(district, account):
    litomerice_mask = (district['A2'] == 'Litomerice')
    year_mask = (account['date'].dt.year == 1996)
    result = account[litomerice_mask & year_mask]['account_id'].nunique()
    return result
```"
111,How many accounts were opened in Litomerice in 1996?,1,2,adaptive,"```python
import pandas as pd

def compute_litomerice_accounts_1996(district, account):
    # Merge the district and account dataframes on district_id
    merged_df = pd.merge(district, account, on='district_id')
    
    # Filter the merged dataframe to only include rows where A2 is 'Litomerice' and the year of the date is 1996
    filtered_df = merged_df[(merged_df['A2'] == 'Litomerice') & (merged_df['date'].dt.year == 1996)]
    
    # Count the number of unique accounts
    result = len(filtered_df['account_id'].unique())
    
    return result
```"
111,How many accounts were opened in Litomerice in 1996?,1,3,adaptive,"```python
import pandas as pd

def compute_litomerice_accounts_1996(district, account):
    litomerice_mask = district['A2'] == 'Litomerice'
    year_mask = (account['date'].dt.year == 1996) & (account['date'].dt.month == 1)
    
    filtered_account = account[litomerice_mask].merge(district, how='left', left_on='district_id', right_on='district_id')
    result = filtered_account[year_mask]['account_id'].count()
    
    return result
```"
111,How many accounts were opened in Litomerice in 1996?,1,4,adaptive,"```python
import pandas as pd

def compute_litomerice_accounts_1996(account, district):
    litomerice_district = district[district['A2'] == 'Litomerice']
    merged_df = pd.merge(account, litomerice_district, on='district_id')
    filtered_df = merged_df[(merged_df['date'].dt.year == 1996) & (merged_df['frequency'] == 1)]
    return len(filtered_df)
```"
112,"For the female client who was born in 1976/1/29, which district did she opened her account?",1,0,adaptive,"```python
import pandas as pd

def compute_feature(df_client):
    # Filter rows where gender is 'female' and birth date is '1976/1/29'
    filtered_df = df_client[(df_client['gender'] == 'female') & (df_client['birth_date'] == '1976/1/29')]
    
    # Merge with district table to get district information
    merged_df = pd.merge(filtered_df, district, left_on='district_id', right_on='district_id')
    
    # Select required columns
    result = merged_df[['A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16']]
    
    return result
```"
112,"For the female client who was born in 1976/1/29, which district did she opened her account?",1,1,adaptive,"```python
def get_district_of_female_client(df_client, df_district):
    # Filter female clients born in 1976/1/29
    female_clients = df_client[(df_client['gender'] == 'female') & (df_client['birth_date'] == '1976/1/29')]
    
    # Merge with district table to get district information
    merged_df = pd.merge(female_clients, df_district, left_on='district_id', right_on='district_id')
    
    return merged_df[['A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16']]
```"
112,"For the female client who was born in 1976/1/29, which district did she opened her account?",1,2,adaptive,"```python
import pandas as pd

def compute_feature(df_client):
    # Filter for female clients born on 1976/1/29
    filtered_df = df_client[(df_client['gender'] == 'female') & 
                           (df_client['birth_date'] == '1976-01-29')]
    
    # Merge with district table to get the district name
    merged_df = pd.merge(filtered_df, district, how='left', left_on='district_id', right_on='district_id')
    
    # Select the required columns and rename them
    result_df = merged_df[['A2']].rename(columns={'A2': 'district'})
    
    return result_df
```"
112,"For the female client who was born in 1976/1/29, which district did she opened her account?",1,3,adaptive,"```python
def get_district(df_client, df_district):
    # Filter female clients born in 1976/1/29
    filtered_clients = df_client[(df_client['gender'] == 'female') & 
                               (df_client['birth_date'].dt.year == 1976) &
                               (df_client['birth_date'].dt.month == 1) &
                               (df_client['birth_date'].dt.day == 29)]
    
    # Merge with district table to get district information
    merged_df = pd.merge(filtered_clients, df_district, left_on='district_id', right_index=True)
    
    return merged_df[['A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16']]
```"
112,"For the female client who was born in 1976/1/29, which district did she opened her account?",1,4,adaptive,"```python
import pandas as pd

def compute_feature(district, client):
    # Filter the client DataFrame to find the female client born on 1976/1/29
    filtered_client = client[(client['gender'] == 'F') & (client['birth_date'] == '1976/1/29')]
    
    # Merge the filtered client data with the district data using district_id
    merged_data = pd.merge(filtered_client, district, left_on='district_id', right_on='district_id')
    
    # Select the desired columns and rename them appropriately
    result = merged_data[['A2', 'A3']].rename(columns={'A2': 'district_name', 'A3': 'other_district_info'})
    
    return result
```"
113,"For the client who applied 98832 USD loan in 1996/1/3, when was his/her birthday?",3,0,adaptive,"```python
import pandas as pd

def compute_birthday_feature(loan, account, disp, client, card):
    # Merge loan and account dataframes on account_id column
    merged_loan_account = pd.merge(loan, account, how='left', on='account_id')
    
    # Filter rows where the loan amount is 98832 and date is '1996-01-03'
    filtered_data = merged_loan_account[(merged_loan_account['amount'] == 98832) & (merged_loan_account['date'] == '1996-01-03')]
    
    # Merge filtered data with client dataframe on account_id column
    merged_filtered_client = pd.merge(filtered_data, client, how='left', left_on='account_id', right_on='district_id')
    
    # Select only the necessary columns and rename them appropriately
    result = merged_filtered_client[['birth_date']].rename(columns={'birth_date': 'birthday'})
    
    return result
```"
113,"For the client who applied 98832 USD loan in 1996/1/3, when was his/her birthday?",3,1,adaptive,"```python
import pandas as pd

def compute_birthday_feature(loan, account, disp, client, card):
    # Merge loan and account on account_id
    merged = pd.merge(loan, account, how='left', left_on='account_id', right_on='account_id')
    
    # Filter rows where loan amount is 98832 and year of loan date is 1996
    filtered = merged[(merged['amount'] == 98832) & (merged['date'].dt.year == 1996)]
    
    # Merge with client on client_id
    merged_with_client = pd.merge(filtered, client, how='left', left_on='client_id', right_on='client_id')
    
    # Select only relevant columns
    result = merged_with_client[['birth_date']]
    
    return result
```"
113,"For the client who applied 98832 USD loan in 1996/1/3, when was his/her birthday?",3,2,adaptive,"```python
import pandas as pd

def compute_birthday_feature(loan, account, disp, client, card):
    # Merge loan and account tables to get the district_id of the loan applicant
    merged = pd.merge(loan, account, on='account_id')
    
    # Filter the merged DataFrame to only include rows where the loan amount is 98832 and the date is '1996-01-03'
    filtered = merged[(merged['amount'] == 98832) & (merged['date'].dt.strftime('%Y-%m-%d') == '1996-01-03')]
    
    # Merge the filtered DataFrame with the client table to get the birth_date of the loan applicant
    result = pd.merge(filtered, client, left_on='district_id', right_on='district_id')
    
    return result[['birth_date']]
```"
113,"For the client who applied 98832 USD loan in 1996/1/3, when was his/her birthday?",3,3,adaptive,"```python
import pandas as pd

def get_birthday_for_loan_amount_and_date(loan, client):
    # Filter the loan data to find the specific loan
    filtered_loan = loan[(loan['amount'] == 98832) & (loan['date'].dt.year == 1996) & (loan['date'].dt.month == 1) & (loan['date'].dt.day == 3)]
    
    # Get the account_ids from the filtered loan data
    account_ids = filtered_loan['account_id']
    
    # Join the account and client tables to get the birth dates of the clients associated with the loan
    merged_data = pd.merge(filtered_loan, client, left_on='account_id', right_on='client_id')
    
    # Return the birth dates of the clients
    return merged_data[['birth_date']]
```"
113,"For the client who applied 98832 USD loan in 1996/1/3, when was his/her birthday?",3,4,adaptive,"```python
import pandas as pd

def compute_birthday(loan, account, disp, client, card):
    # Merge tables to find the birthday of the client who applied the specific loan
    merged = loan.merge(account, left_on='account_id', right_on='account_id')
    merged = merged.merge(disp, left_on='account_id', right_on='account_id')
    merged = merged.merge(client, left_on='client_id', right_on='client_id')

    # Filter rows where the loan amount is 98832 and the year is 1996
    filtered = merged[(merged['amount'] == 98832) & (merged['date'].dt.year == 1996)]

    # Return the birth_date column from the filtered DataFrame
    return filtered[['birth_date']]
```"
114,"For the first client who opened his/her account in Prague, what is his/her account ID?",1,0,adaptive,"```python
import pandas as pd

def get_first_account_id(prague_data):
    prague_data['date'] = pd.to_datetime(prague_data['date'])
    prague_data_sorted = prague_data.sort_values(by='date')
    first_account_id = prague_data_sorted.iloc[0]['account_id']
    return first_account_id
```"
114,"For the first client who opened his/her account in Prague, what is his/her account ID?",1,1,adaptive,"```python
import pandas as pd

def find_first_client_account(prague_data):
    # Merge the 'account' and 'district' tables on 'district_id'
    merged_data = pd.merge(prague_data['account'], prague_data['district'], how='left', on='district_id')
    
    # Filter rows where 'A1' is 'Prague'
    prague_clients = merged_data[merged_data['A1'] == 'Prague']
    
    # Sort the filtered data by 'date' to get the earliest account
    sorted_prague_clients = prague_clients.sort_values(by='date')
    
    # Get the account ID of the first client
    first_client_account_id = sorted_prague_clients.iloc[0]['account_id']
    
    return first_client_account_id
```"
114,"For the first client who opened his/her account in Prague, what is his/her account ID?",1,2,adaptive,"```python
import pandas as pd

def get_first_account_id(account, district):
    # Merge account and district dataframes on district_id
    merged_df = pd.merge(account, district, on='district_id')
    
    # Filter rows where A1 equals 'Prague'
    prague_accounts = merged_df[merged_df['A1'] == 'Prague']
    
    # Sort the filtered accounts by date to find the first one
    sorted_accounts = prague_accounts.sort_values(by='date')
    
    # Get the account_id of the first account
    first_account_id = sorted_accounts.iloc[0]['account_id']
    
    return first_account_id
```"
114,"For the first client who opened his/her account in Prague, what is his/her account ID?",1,3,adaptive,"```python
import pandas as pd

def get_account_id_for_first_client(account_df, district_df):
    prague_mask = district_df['A3'] == 'Prague'
    prague_districts = district_df.loc[prague_mask, 'district_id']
    
    filtered_accounts = account_df.merge(prague_districts, 
                                       how='inner', 
                                       left_on='district_id', 
                                       right_on='district_id')
    
    min_date = filtered_accounts['date'].min()
    first_client_account = filtered_accounts.loc[filtered_accounts['date'] == min_date, 'account_id'].values[0]
    
    return first_client_account
```"
114,"For the first client who opened his/her account in Prague, what is his/her account ID?",1,4,adaptive,"```python
import pandas as pd

def get_first_account_id(prague_data):
    prague_accounts = prague_data[prague_data['A3'] == 'Prague']
    earliest_date = prague_accounts['date'].min()
    first_client_accounts = prague_accounts[prague_accounts['date'] == earliest_date]
    return first_client_accounts['account_id'].iloc[0]
```"
115,"For the branch which located in the south Bohemia with biggest number of inhabitants, what is the percentage of the male clients?",1,0,adaptive,"```python
import pandas as pd

def compute_feature(client, district):
    # Merge the client and district dataframes based on district_id
    merged_df = pd.merge(client, district, on='district_id')
    
    # Calculate the total population of the district
    total_population = merged_df['A1'].sum()
    
    # Filter clients from the south Bohemia (assuming A16 indicates location)
    south_bohemia_clients = merged_df[merged_df['A16'] == 'south Bohemia']
    
    # Calculate the total population of the south Bohemia region
    south_bohemia_population = south_bohemia_clients['A1'].sum()
    
    # Calculate the number of male clients in the south Bohemia region
    male_clients = south_bohemia_clients[south_bohemia_clients['gender'] == 'male']['client_id'].count()
    
    # Calculate the percentage of male clients
    if south_bohemia_population > 0:
        percentage_male_clients = (male_clients / south_bohemia_population) * 100
    else:
        percentage_male_clients = 0
    
    return percentage_male_clients
```"
115,"For the branch which located in the south Bohemia with biggest number of inhabitants, what is the percentage of the male clients?",1,1,adaptive,"```python
import pandas as pd

def compute_male_percentage_south_bohemia(client, district):
    # Join client and district tables on district_id
    merged_df = pd.merge(client, district, on='district_id')
    
    # Filter rows where A4 contains 'South Bohemia'
    filtered_df = merged_df[merged_df['A4'].str.contains('South Bohemia')]
    
    # Calculate total number of clients and number of male clients
    total_clients = len(filtered_df)
    male_clients = filtered_df[filtered_df['gender'] == 1].shape[0]
    
    # Compute percentage of male clients
    if total_clients > 0:
        percentage_male = (male_clients / total_clients) * 100
    else:
        percentage_male = 0
    
    return percentage_male
```"
115,"For the branch which located in the south Bohemia with biggest number of inhabitants, what is the percentage of the male clients?",1,2,adaptive,"```python
import pandas as pd

def calculate_male_percentage_south_bohemia(client, district):
    # Merge client and district dataframes on district_id
    merged_df = pd.merge(client, district, on='district_id')
    
    # Filter rows where A16 contains 'south Bohemia'
    filtered_df = merged_df[merged_df['A16'].str.contains('south Bohemia', case=False)]
    
    # Calculate total population in south Bohemia
    total_population = filtered_df.shape[0]
    
    # Count the number of male clients
    male_clients = filtered_df[filtered_df['gender'] == 'male'].shape[0]
    
    # Calculate the percentage of male clients
    if total_population > 0:
        male_percentage = (male_clients / total_population) * 100
    else:
        male_percentage = 0
    
    return male_percentage
```"
115,"For the branch which located in the south Bohemia with biggest number of inhabitants, what is the percentage of the male clients?",1,3,adaptive,"```python
import pandas as pd

def compute_male_percentage(client, district):
    # Merge the two tables based on district_id
    merged_df = pd.merge(client, district, on='district_id')
    
    # Filter rows where A1 (which likely represents region) contains 'south Bohemia'
    filtered_df = merged_df[merged_df['A1'].str.contains('south Bohemia', case=False)]
    
    # Calculate the total number of clients and males in the filtered DataFrame
    total_clients = filtered_df.shape[0]
    total_males = filtered_df[filtered_df['gender'] == 1].shape[0]
    
    # Compute the percentage of males
    if total_clients > 0:
        percentage_males = (total_males / total_clients) * 100
    else:
        percentage_males = 0
    
    return percentage_males
```"
115,"For the branch which located in the south Bohemia with biggest number of inhabitants, what is the percentage of the male clients?",1,4,adaptive,"```python
import pandas as pd

def calculate_male_percentage_in_south_bohemia(client, district):
    # Merge client and district tables based on district_id
    merged_data = pd.merge(client, district, on='district_id')
    
    # Filter rows where A13 is 'south bohemia'
    filtered_data = merged_data[merged_data['A13'] == 'south bohemia']
    
    # Calculate total number of clients
    total_clients = len(filtered_data)
    
    # Count number of male clients
    male_clients = filtered_data[filtered_data['gender'] == 'male'].shape[0]
    
    # Calculate percentage of male clients
    if total_clients > 0:
        male_percentage = (male_clients / total_clients) * 100
    else:
        male_percentage = 0
    
    return male_percentage
```"
116,"For the client whose loan was approved first in 1993/7/5, what is the increase rate of his/her account balance from 1993/3/22 to 1998/12/27?",2,0,adaptive,"```python
import pandas as pd

def compute_balance_increase_rate(loan, account, trans):
    # Merge loan and account tables on account_id
    merged = pd.merge(loan, account, on='account_id')
    
    # Filter loans that were approved before '1993-07-05'
    filtered_loans = merged[merged['date'] < '1993-07-05']
    
    # Get the earliest approved loan
    earliest_loan = filtered_loans.loc[filtered_loans['date'].idxmin()]
    
    # Find transactions related to the earliest loan
    loan_transactions = pd.merge(trans, earliest_loan[['account_id', 'amount']], 
                                 left_on='account_id', right_on='account_id')
    
    # Calculate the initial and final balances for the earliest loan
    initial_balance = loan_transactions.loc[loan_transactions['date'] == '1993-03-22', 'balance'].sum()
    final_balance = loan_transactions.loc[loan_transactions['date'] == '1998-12-27', 'balance'].sum()
    
    # Compute the balance increase rate
    if initial_balance != 0:
        balance_increase_rate = (final_balance - initial_balance) / initial_balance
    else:
        balance_increase_rate = None
    
    return balance_increase_rate
```"
116,"For the client whose loan was approved first in 1993/7/5, what is the increase rate of his/her account balance from 1993/3/22 to 1998/12/27?",2,1,adaptive,"```python
import pandas as pd

def compute_increase_rate(loan, account, trans):
    # Filter loans with status 'APPROVED' and date '1993/07/05'
    approved_loans = loan[(loan['status'] == 'APPROVED') & (loan['date'] == '1993/07/05')]
    
    # Merge with account data to get district_id
    approved_accounts = approved_loans.merge(account, on='account_id')
    
    # Get the earliest approved loan's account_id
    earliest_account_id = approved_accounts['account_id'].min()
    
    # Filter transactions for the earliest approved account
    relevant_transactions = trans[trans['account_id'] == earliest_account_id]
    
    # Convert date columns to datetime
    relevant_transactions['date'] = pd.to_datetime(relevant_transactions['date'])
    
    # Filter transactions between '1993/03/22' and '1998/12/27'
    filtered_transactions = relevant_transactions[(relevant_transactions['date'] >= '1993-03-22') &
                                                (relevant_transactions['date'] <= '1998-12-27')]
    
    # Calculate the total increase in balance
    increase_rate = filtered_transactions['balance'].max() - filtered_transactions['balance'].min()
    
    return increase_rate
```"
116,"For the client whose loan was approved first in 1993/7/5, what is the increase rate of his/her account balance from 1993/3/22 to 1998/12/27?",2,2,adaptive,"```python
import pandas as pd

def compute_balance_increase_rate(loan, account, trans):
    # Merge loan and account tables on account_id
    merged_loan_acc = pd.merge(loan, account, how='left', left_on='account_id', right_on='account_id')
    
    # Filter records where loan status is 'APPROVED' and loan date is '1993-07-05'
    filtered_records = merged_loan_acc[(merged_loan_acc['status'] == 'APPROVED') & (merged_loan_acc['date_x'].dt.strftime('%Y-%m-%d') == '1993-07-05')]
    
    # Find the client_id associated with this record
    client_id = filtered_records['client_id'].iloc[0]
    
    # Filter transactions for this client between '1993-03-22' and '1998-12-27'
    filtered_trans = trans[(trans['date'].dt.strftime('%Y-%m-%d').between('1993-03-22', '1998-12-27')) & (trans['account_id'].isin(filtered_records['account_id']))]
    
    # Calculate the total transaction amounts for each account
    total_trans_per_account = filtered_trans.groupby('account_id')['amount'].sum().reset_index()
    
    # Merge this back onto our initial filtered records to get the total transaction amount per client
    final_df = pd.merge(filtered_records, total_trans_per_account, how='left', on='account_id')
    
    # Compute the increase rate
    increase_rate = final_df['amount_y'] / final_df['balance']
    
    return increase_rate.iloc[0]
```"
116,"For the client whose loan was approved first in 1993/7/5, what is the increase rate of his/her account balance from 1993/3/22 to 1998/12/27?",2,3,adaptive,"```python
import pandas as pd

def compute_balance_increase_rate(loan, account, trans):
    # Merge loan and account tables on account_id
    merged = pd.merge(loan, account, how='inner', on='account_id')
    
    # Filter for loans that were approved before or on 1993/7/5
    merged = merged[merged['date'] <= '1993-07-05']
    
    # Find the earliest approval date
    min_date = merged['date'].min()
    
    # Filter for transactions that occurred between 1993/3/22 and 1998/12/27
    filtered_trans = trans[(trans['date'] >= '1993-03-22') & (trans['date'] <= '1998-12-27')]
    
    # Calculate the total balance change for each account within the specified period
    total_change = filtered_trans.groupby('account_id')['balance'].sum().reset_index()
    
    # Rename columns for clarity
    total_change.columns = ['account_id', 'total_balance_change']
    
    # Merge with the original data to get the initial balance
    result = pd.merge(min_date, total_change, how='left', left_on='account_id', right_on='account_id')
    
    # Compute the balance increase rate
    result['balance_increase_rate'] = result['total_balance_change'] / result['amount']
    
    return result[['client_id', 'balance_increase_rate']]
```"
